"","country.id","year","country.name","life.expectancy","fertility.rate","population","GDP.per.capita.Current.USD","region.value","incomeLevel.value"
"9568","SL",1962,"Sierra Leone",31.9848292682927,6.035,2257946,151.784686416827,"Sub-Saharan Africa","Low income"
"9569","SM",1989,"San Marino",NA,NA,23847,NA,"Europe & Central Asia","High income: nonOECD"
"9570","SM",1988,"San Marino",NA,NA,23571,NA,"Europe & Central Asia","High income: nonOECD"
"9571","SM",1987,"San Marino",NA,NA,23304,NA,"Europe & Central Asia","High income: nonOECD"
"9572","SM",1978,"San Marino",NA,NA,20683,NA,"Europe & Central Asia","High income: nonOECD"
"9573","SM",1998,"San Marino",80.1731707317073,NA,26271,NA,"Europe & Central Asia","High income: nonOECD"
"9574","SM",1977,"San Marino",NA,NA,20313,NA,"Europe & Central Asia","High income: nonOECD"
"9575","SM",2010,"San Marino",83.1593791574279,NA,31534,NA,"Europe & Central Asia","High income: nonOECD"
"9576","SM",1986,"San Marino",NA,NA,23041,NA,"Europe & Central Asia","High income: nonOECD"
"9577","SM",1997,"San Marino",79.4731707317073,NA,26077,NA,"Europe & Central Asia","High income: nonOECD"
"9578","SM",1961,"San Marino",NA,NA,15786,NA,"Europe & Central Asia","High income: nonOECD"
"9579","SM",1999,"San Marino",80.5243902439024,NA,26551,32140.9317815457,"Europe & Central Asia","High income: nonOECD"
"9580","SM",1995,"San Marino",NA,NA,25678,NA,"Europe & Central Asia","High income: nonOECD"
"9581","SM",1970,"San Marino",NA,NA,19136,NA,"Europe & Central Asia","High income: nonOECD"
"9582","SM",1984,"San Marino",NA,NA,22515,NA,"Europe & Central Asia","High income: nonOECD"
"9583","SM",2005,"San Marino",81.9756097560976,NA,30301,45391.7891979437,"Europe & Central Asia","High income: nonOECD"
"9584","SM",2000,"San Marino",80.619512195122,NA,26967,28698.3217419345,"Europe & Central Asia","High income: nonOECD"
"9585","SM",1968,"San Marino",NA,NA,18588,NA,"Europe & Central Asia","High income: nonOECD"
"9586","SM",1996,"San Marino",79.119512195122,NA,25897,NA,"Europe & Central Asia","High income: nonOECD"
"9587","SM",2011,"San Marino",NA,NA,31735,NA,"Europe & Central Asia","High income: nonOECD"
"9588","SM",2009,"San Marino",82.9955432372506,NA,31359,NA,"Europe & Central Asia","High income: nonOECD"
"9589","SM",1990,"San Marino",NA,NA,24134,NA,"Europe & Central Asia","High income: nonOECD"
"9590","SM",1969,"San Marino",NA,NA,18895,NA,"Europe & Central Asia","High income: nonOECD"
"9591","SM",1994,"San Marino",NA,NA,25406,NA,"Europe & Central Asia","High income: nonOECD"
"9592","SM",1960,"San Marino",NA,NA,15392,NA,"Europe & Central Asia","High income: nonOECD"
"9593","SM",1967,"San Marino",NA,NA,18227,NA,"Europe & Central Asia","High income: nonOECD"
"9594","SM",1980,"San Marino",NA,NA,21398,NA,"Europe & Central Asia","High income: nonOECD"
"9595","SM",1985,"San Marino",NA,NA,22776,NA,"Europe & Central Asia","High income: nonOECD"
"9596","SM",1974,"San Marino",NA,NA,19565,NA,"Europe & Central Asia","High income: nonOECD"
"9597","SM",1979,"San Marino",NA,NA,21054,NA,"Europe & Central Asia","High income: nonOECD"
"9598","SM",2007,"San Marino",82.5060975609756,NA,31007,54428.1608355419,"Europe & Central Asia","High income: nonOECD"
"9599","SM",1964,"San Marino",NA,NA,17032,NA,"Europe & Central Asia","High income: nonOECD"
"9600","SM",2006,"San Marino",82.1804878048781,NA,30721,47819.9081513918,"Europe & Central Asia","High income: nonOECD"
"9601","SM",1973,"San Marino",NA,NA,19465,NA,"Europe & Central Asia","High income: nonOECD"
"9602","SM",1966,"San Marino",NA,NA,17838,NA,"Europe & Central Asia","High income: nonOECD"
"9603","SM",2008,"San Marino",82.8317073170732,NA,31198,60895.2362206029,"Europe & Central Asia","High income: nonOECD"
"9604","SM",1975,"San Marino",NA,NA,19734,NA,"Europe & Central Asia","High income: nonOECD"
"9605","SM",1993,"San Marino",NA,NA,25098,NA,"Europe & Central Asia","High income: nonOECD"
"9606","SM",1983,"San Marino",NA,NA,22255,NA,"Europe & Central Asia","High income: nonOECD"
"9607","SM",2001,"San Marino",80.9731707317073,NA,27543,29597.5468562899,"Europe & Central Asia","High income: nonOECD"
"9608","SM",1965,"San Marino",NA,NA,17439,NA,"Europe & Central Asia","High income: nonOECD"
"9609","SM",1976,"San Marino",NA,NA,19988,NA,"Europe & Central Asia","High income: nonOECD"
"9610","SM",1971,"San Marino",NA,NA,19299,NA,"Europe & Central Asia","High income: nonOECD"
"9611","SM",1982,"San Marino",NA,NA,21990,NA,"Europe & Central Asia","High income: nonOECD"
"9612","SM",1963,"San Marino",NA,NA,16615,NA,"Europe & Central Asia","High income: nonOECD"
"9613","SM",2004,"San Marino",81.7219512195122,NA,29722,44322.6510536417,"Europe & Central Asia","High income: nonOECD"
"9614","SM",1992,"San Marino",NA,NA,24769,NA,"Europe & Central Asia","High income: nonOECD"
"9615","SM",2003,"San Marino",81.219512195122,NA,29013,38706.1498416235,"Europe & Central Asia","High income: nonOECD"
"9616","SM",1991,"San Marino",NA,NA,24442,NA,"Europe & Central Asia","High income: nonOECD"
"9617","SM",2002,"San Marino",81.119512195122,NA,28251,31147.8252070336,"Europe & Central Asia","High income: nonOECD"
"9618","SM",1972,"San Marino",NA,NA,19395,NA,"Europe & Central Asia","High income: nonOECD"
"9619","SM",1962,"San Marino",NA,NA,16196,NA,"Europe & Central Asia","High income: nonOECD"
"9620","SM",1981,"San Marino",NA,NA,21707,NA,"Europe & Central Asia","High income: nonOECD"
"9621","SN",1980,"Senegal",47.3332682926829,7.425,5414070,647.068746958617,"Sub-Saharan Africa","Lower middle income"
"9622","SN",2000,"Senegal",55.739243902439,5.546,9505862,493.572109181977,"Sub-Saharan Africa","Lower middle income"
"9623","SN",1999,"Senegal",55.4311219512195,5.634,9265135,555.933495472756,"Sub-Saharan Africa","Lower middle income"
"9624","SN",1988,"Senegal",52.5778292682927,6.853,6818495,731.117786766407,"Sub-Saharan Africa","Lower middle income"
"9625","SN",1987,"Senegal",52.1423170731707,6.948,6615896,761.899967345698,"Sub-Saharan Africa","Lower middle income"
"9626","SN",1996,"Senegal",54.6045365853659,5.943,8591861,589.608248845809,"Sub-Saharan Africa","Lower middle income"
"9627","SN",1971,"Senegal",41.1554146341463,7.415,4231030,248.485343249995,"Sub-Saharan Africa","Lower middle income"
"9628","SN",1978,"Senegal",45.7219024390244,7.489,5154054,502.736534633025,"Sub-Saharan Africa","Lower middle income"
"9629","SN",1970,"Senegal",40.7495365853659,7.375,4096245,249.011007569341,"Sub-Saharan Africa","Lower middle income"
"9630","SN",1997,"Senegal",54.8635365853659,5.834,8812695,530.173683309354,"Sub-Saharan Africa","Lower middle income"
"9631","SN",1986,"Senegal",51.6332682926829,7.036,6420323,652.604541467604,"Sub-Saharan Africa","Lower middle income"
"9632","SN",1989,"Senegal",52.9438536585366,6.752,7027320,699.13406227782,"Sub-Saharan Africa","Lower middle income"
"9633","SN",1981,"Senegal",48.1312195121951,7.378,5559400,571.426504878901,"Sub-Saharan Africa","Lower middle income"
"9634","SN",1979,"Senegal",46.5268292682927,7.462,5279383,611.189390808585,"Sub-Saharan Africa","Lower middle income"
"9635","SN",2011,"Senegal",59.2721951219512,4.735,12767556,1119.35728769979,"Sub-Saharan Africa","Lower middle income"
"9636","SN",1984,"Senegal",50.3891951219512,7.193,6051962,447.047647727644,"Sub-Saharan Africa","Lower middle income"
"9637","SN",2009,"Senegal",58.6323170731707,4.9,12106865,1054.69424912644,"Sub-Saharan Africa","Lower middle income"
"9638","SN",1990,"Senegal",53.2483414634146,6.646,7241573,789.434126053094,"Sub-Saharan Africa","Lower middle income"
"9639","SN",1995,"Senegal",54.3630731707317,6.059,8369125,582.99908829737,"Sub-Saharan Africa","Lower middle income"
"9640","SN",1998,"Senegal",55.1385609756098,5.73,9035367,559.825061536279,"Sub-Saharan Africa","Lower middle income"
"9641","SN",1961,"Senegal",39.0632682926829,6.722,3130743,267.241003426764,"Sub-Saharan Africa","Lower middle income"
"9642","SN",1974,"Senegal",42.7781463414634,7.494,4651922,356.477628504734,"Sub-Saharan Africa","Lower middle income"
"9643","SN",1991,"Senegal",53.5018048780488,6.534,7461567,752.814334939053,"Sub-Saharan Africa","Lower middle income"
"9644","SN",1969,"Senegal",40.4121951219512,7.329,3967316,248.170343453812,"Sub-Saharan Africa","Lower middle income"
"9645","SN",1983,"Senegal",49.6721707317073,7.261,5879044,471.87434210837,"Sub-Saharan Africa","Lower middle income"
"9646","SN",1968,"Senegal",40.1353658536585,7.275,3843517,269.879953687868,"Sub-Saharan Africa","Lower middle income"
"9647","SN",2008,"Senegal",58.3093658536585,4.978,11787123,1135.6754777237,"Sub-Saharan Africa","Lower middle income"
"9648","SN",1960,"Senegal",38.933,6.635,3047804,260.182605938469,"Sub-Saharan Africa","Lower middle income"
"9649","SN",1994,"Senegal",54.1421219512195,6.177,8143140,476.134480934462,"Sub-Saharan Africa","Lower middle income"
"9650","SN",1982,"Senegal",48.9146829268293,7.323,5714508,544.149708257093,"Sub-Saharan Africa","Lower middle income"
"9651","SN",2004,"Senegal",57.0291707317073,5.257,10581316,758.88273559195,"Sub-Saharan Africa","Lower middle income"
"9652","SN",1963,"Senegal",39.2948292682927,6.899,3307493,268.048059821459,"Sub-Saharan Africa","Lower middle income"
"9653","SN",1977,"Senegal",44.9289756097561,7.505,5033645,461.054310773304,"Sub-Saharan Africa","Lower middle income"
"9654","SN",2006,"Senegal",57.6678780487805,5.123,11169549,839.629159731956,"Sub-Saharan Africa","Lower middle income"
"9655","SN",2010,"Senegal",58.9540731707317,4.819,12433728,1033.9053189204,"Sub-Saharan Africa","Lower middle income"
"9656","SN",1966,"Senegal",39.7147317073171,7.142,3612246,271.373606704801,"Sub-Saharan Africa","Lower middle income"
"9657","SN",1973,"Senegal",42.1732195121951,7.474,4512774,326.164836682151,"Sub-Saharan Africa","Lower middle income"
"9658","SN",2001,"Senegal",56.0584390243903,5.466,9758841,499.813321325601,"Sub-Saharan Africa","Lower middle income"
"9659","SN",2002,"Senegal",56.3826585365854,5.393,10023194,532.152116562107,"Sub-Saharan Africa","Lower middle income"
"9660","SN",1965,"Senegal",39.5534146341464,7.066,3504782,270.746438659107,"Sub-Saharan Africa","Lower middle income"
"9661","SN",2003,"Senegal",56.7074146341463,5.323,10297956,665.952183530304,"Sub-Saharan Africa","Lower middle income"
"9662","SN",1992,"Senegal",53.724243902439,6.417,7686866,781.193024760052,"Sub-Saharan Africa","Lower middle income"
"9663","SN",1967,"Senegal",39.9055365853659,7.212,3725151,263.403700432247,"Sub-Saharan Africa","Lower middle income"
"9664","SN",1985,"Senegal",51.0477317073171,7.118,6232395,475.293936295852,"Sub-Saharan Africa","Lower middle income"
"9665","SN",1964,"Senegal",39.4161219512195,6.984,3403161,276.018814635396,"Sub-Saharan Africa","Lower middle income"
"9666","SN",1975,"Senegal",43.4430731707317,7.507,4785536,467.194672437231,"Sub-Saharan Africa","Lower middle income"
"9667","SN",1993,"Senegal",53.9326829268293,6.298,7915080,717.476016535864,"Sub-Saharan Africa","Lower middle income"
"9668","SN",1972,"Senegal",41.6312926829268,7.447,4370991,292.390019197515,"Sub-Saharan Africa","Lower middle income"
"9669","SN",1962,"Senegal",39.1810487804878,6.811,3217043,266.580202203686,"Sub-Saharan Africa","Lower middle income"
"9670","SN",2007,"Senegal",57.9872195121951,5.052,11474661,986.49958721126,"Sub-Saharan Africa","Lower middle income"
"9671","SN",1976,"Senegal",44.1640243902439,7.511,4912200,461.4766149923,"Sub-Saharan Africa","Lower middle income"
"9672","SN",2005,"Senegal",57.3493414634146,5.191,10871908,801.526755867018,"Sub-Saharan Africa","Lower middle income"
"9673","SO",1999,"Somalia",47.6993414634146,6.504,7193120,NA,"Sub-Saharan Africa","Low income"
"9674","SO",2000,"Somalia",48.2957804878049,6.507,7399033,NA,"Sub-Saharan Africa","Low income"
"9675","SO",1961,"Somalia",36.3862195121951,7.252,2884550,66.443982894538,"Sub-Saharan Africa","Low income"
"9676","SO",1968,"Somalia",39.240512195122,7.232,3442418,83.2902593150131,"Sub-Saharan Africa","Low income"
"9677","SO",1989,"Somalia",44.9679512195122,6.632,6570210,166.264551738741,"Sub-Saharan Africa","Low income"
"9678","SO",1980,"Somalia",42.9156341463415,6.843,6435589,93.7898075750572,"Sub-Saharan Africa","Low income"
"9679","SO",1969,"Somalia",39.6594146341464,7.209,3528415,85.0892033641505,"Sub-Saharan Africa","Low income"
"9680","SO",1987,"Somalia",45.5355365853659,6.676,6426592,157.127252346445,"Sub-Saharan Africa","Low income"
"9681","SO",1977,"Somalia",41.9443414634146,6.997,5042594,98.8679370484365,"Sub-Saharan Africa","Low income"
"9682","SO",1979,"Somalia",42.5387073170732,6.898,6093765,96.8891750806483,"Sub-Saharan Africa","Low income"
"9683","SO",1970,"Somalia",40.0603170731707,7.183,3601206,87.7894475750989,"Sub-Saharan Africa","Low income"
"9684","SO",1995,"Somalia",44.7121707317073,6.486,6524697,NA,"Sub-Saharan Africa","Low income"
"9685","SO",1996,"Somalia",45.4279268292683,6.487,6628554,NA,"Sub-Saharan Africa","Low income"
"9686","SO",1976,"Somalia",41.7059024390244,7.033,4521026,178.560308866416,"Sub-Saharan Africa","Low income"
"9687","SO",1967,"Somalia",38.8196097560976,7.248,3347825,81.1816296405944,"Sub-Saharan Africa","Low income"
"9688","SO",1998,"Somalia",46.9949756097561,6.499,6982940,NA,"Sub-Saharan Africa","Low income"
"9689","SO",2005,"Somalia",49.8668780487805,6.459,8359859,NA,"Sub-Saharan Africa","Low income"
"9690","SO",1990,"Somalia",44.5211707317073,6.599,6599249,138.961911270549,"Sub-Saharan Africa","Low income"
"9691","SO",1988,"Somalia",45.3382195121951,6.659,6504572,159.624847308798,"Sub-Saharan Africa","Low income"
"9692","SO",1978,"Somalia",42.2197804878049,6.951,5603598,100.825590545521,"Sub-Saharan Africa","Low income"
"9693","SO",2008,"Somalia",50.4051219512195,6.388,8922260,NA,"Sub-Saharan Africa","Low income"
"9694","SO",1966,"Somalia",38.4017073170732,7.257,3254907,79.0731960588607,"Sub-Saharan Africa","Low income"
"9695","SO",2011,"Somalia",51.1945609756098,6.319,9556873,NA,"Sub-Saharan Africa","Low income"
"9696","SO",1997,"Somalia",46.2216829268293,6.492,6786636,NA,"Sub-Saharan Africa","Low income"
"9697","SO",2007,"Somalia",50.2111707317073,6.413,8733493,NA,"Sub-Saharan Africa","Low income"
"9698","SO",1994,"Somalia",44.1848536585366,6.492,6484228,NA,"Sub-Saharan Africa","Low income"
"9699","SO",1985,"Somalia",45.2923658536585,6.692,6363791,137.717378677794,"Sub-Saharan Africa","Low income"
"9700","SO",1960,"Somalia",35.9853414634146,7.25,2819246,64.0103596324424,"Sub-Saharan Africa","Low income"
"9701","SO",2006,"Somalia",50.0380975609756,6.437,8547497,NA,"Sub-Saharan Africa","Low income"
"9702","SO",2001,"Somalia",48.7663658536585,6.506,7596920,NA,"Sub-Saharan Africa","Low income"
"9703","SO",1992,"Somalia",43.8934634146341,6.532,6543380,NA,"Sub-Saharan Africa","Low income"
"9704","SO",1974,"Somalia",41.2695121951219,7.084,3860931,121.104838853863,"Sub-Saharan Africa","Low income"
"9705","SO",1975,"Somalia",41.4879512195122,7.061,4117971,172.62147254404,"Sub-Saharan Africa","Low income"
"9706","SO",2010,"Somalia",50.8955365853659,6.339,9330872,NA,"Sub-Saharan Africa","Low income"
"9707","SO",1973,"Somalia",41.0290731707317,7.106,3725116,136.110778651338,"Sub-Saharan Africa","Low income"
"9708","SO",2003,"Somalia",49.4362926829268,6.49,7981955,NA,"Sub-Saharan Africa","Low income"
"9709","SO",2009,"Somalia",50.6309024390244,6.363,9119848,NA,"Sub-Saharan Africa","Low income"
"9710","SO",1993,"Somalia",43.9059512195122,6.508,6498410,NA,"Sub-Saharan Africa","Low income"
"9711","SO",1986,"Somalia",45.5224146341464,6.686,6372348,145.993083180997,"Sub-Saharan Africa","Low income"
"9712","SO",1982,"Somalia",43.8604878048781,6.749,6608106,117.192364336479,"Sub-Saharan Africa","Low income"
"9713","SO",1965,"Somalia",37.9908048780488,7.261,3170982,76.8613319853585,"Sub-Saharan Africa","Low income"
"9714","SO",2004,"Somalia",49.6735853658537,6.477,8170899,NA,"Sub-Saharan Africa","Low income"
"9715","SO",1963,"Somalia",37.187512195122,7.258,3022091,71.5223829967068,"Sub-Saharan Africa","Low income"
"9716","SO",1981,"Somalia",43.3615609756098,6.791,6597719,105.962719318947,"Sub-Saharan Africa","Low income"
"9717","SO",1964,"Somalia",37.5879024390244,7.261,3094969,74.1626820340125,"Sub-Saharan Africa","Low income"
"9718","SO",1971,"Somalia",40.4272195121951,7.156,3646798,90.793237522788,"Sub-Saharan Africa","Low income"
"9719","SO",1962,"Somalia",36.7866097560976,7.255,2952068,68.9459289929343,"Sub-Saharan Africa","Low income"
"9720","SO",1972,"Somalia",40.7501463414634,7.13,3673532,113.498656489163,"Sub-Saharan Africa","Low income"
"9721","SO",1984,"Somalia",44.8818780487805,6.701,6419685,122.795312671473,"Sub-Saharan Africa","Low income"
"9722","SO",1983,"Somalia",44.3784146341463,6.719,6521168,112.541394735281,"Sub-Saharan Africa","Low income"
"9723","SO",1991,"Somalia",44.1238536585366,6.564,6585079,NA,"Sub-Saharan Africa","Low income"
"9724","SO",2002,"Somalia",49.1375365853659,6.5,7791254,NA,"Sub-Saharan Africa","Low income"
"9725","SR",1960,"Suriname",59.6706341463415,6.608,290000,343.207544202828,"Latin America & Caribbean","Upper middle income"
"9726","SR",1990,"Suriname",67.4989268292683,2.733,406890,980.793486906054,"Latin America & Caribbean","Upper middle income"
"9727","SR",1980,"Suriname",65.9350731707317,3.922,365749,2435.12409331592,"Latin America & Caribbean","Upper middle income"
"9728","SR",1989,"Suriname",67.4158780487805,2.823,400375,1377.06260340044,"Latin America & Caribbean","Upper middle income"
"9729","SR",1979,"Suriname",65.6482926829268,4.041,364751,2405.2324420943,"Latin America & Caribbean","Upper middle income"
"9730","SR",1969,"Suriname",62.9465365853659,5.79,367733,673.262037511961,"Latin America & Caribbean","Upper middle income"
"9731","SR",1987,"Suriname",67.2379024390244,3.063,386974,2837.06700224034,"Latin America & Caribbean","Upper middle income"
"9732","SR",1998,"Suriname",67.8710487804878,2.757,454124,2080.92940676644,"Latin America & Caribbean","Upper middle income"
"9733","SR",1961,"Suriname",60.038,6.594,298272,349.868627334186,"Latin America & Caribbean","Upper middle income"
"9734","SR",2008,"Suriname",69.7757073170732,2.399,515066,6859.25499762822,"Latin America & Caribbean","Upper middle income"
"9735","SR",2007,"Suriname",69.4684146341464,2.432,510136,5756.52771389967,"Latin America & Caribbean","Upper middle income"
"9736","SR",1996,"Suriname",67.8359756097561,2.718,441896,1946.13097325867,"Latin America & Caribbean","Upper middle income"
"9737","SR",1977,"Suriname",65.0941707317073,4.344,363227,1977.29600076443,"Latin America & Caribbean","Upper middle income"
"9738","SR",1968,"Suriname",62.6007073170732,5.922,360486,648.992919625961,"Latin America & Caribbean","Upper middle income"
"9739","SR",1978,"Suriname",65.3650243902439,4.18,363818,2265.11530254846,"Latin America & Caribbean","Upper middle income"
"9740","SR",1986,"Suriname",67.1371463414634,3.2,381012,2620.17821956999,"Latin America & Caribbean","Upper middle income"
"9741","SR",1994,"Suriname",67.7620975609756,2.653,430102,1406.52863637367,"Latin America & Caribbean","Upper middle income"
"9742","SR",1970,"Suriname",63.2722682926829,5.653,372297,704.015796518773,"Latin America & Caribbean","Upper middle income"
"9743","SR",1995,"Suriname",67.8058536585366,2.684,435920,1591.13988777895,"Latin America & Caribbean","Upper middle income"
"9744","SR",1974,"Suriname",64.3588048780488,4.945,366767,1126.04788741895,"Latin America & Caribbean","Upper middle income"
"9745","SR",1966,"Suriname",61.8726829268293,6.182,341643,531.129393180367,"Latin America & Caribbean","Upper middle income"
"9746","SR",2006,"Suriname",69.1536829268293,2.466,504913,5201.5546718581,"Latin America & Caribbean","Upper middle income"
"9747","SR",1988,"Suriname",67.329512195122,2.936,393605,3304.65393540789,"Latin America & Caribbean","Upper middle income"
"9748","SR",2010,"Suriname",70.3353170731707,2.336,524636,8292.46105859927,"Latin America & Caribbean","Upper middle income"
"9749","SR",2011,"Suriname",70.5806097560976,2.307,529419,NA,"Latin America & Caribbean","Upper middle income"
"9750","SR",2003,"Suriname",68.334243902439,2.59,486800,2611.03014524073,"Latin America & Caribbean","Upper middle income"
"9751","SR",1984,"Suriname",66.8701219512195,3.471,372398,2600.00136868963,"Latin America & Caribbean","Upper middle income"
"9752","SR",1991,"Suriname",67.5770487804878,2.672,413011,1061.0394230579,"Latin America & Caribbean","Upper middle income"
"9753","SR",1975,"Suriname",64.5963414634146,4.735,364497,1429.39012322395,"Latin America & Caribbean","Upper middle income"
"9754","SR",2005,"Suriname",68.8470487804878,2.503,499294,3592.62617436931,"Latin America & Caribbean","Upper middle income"
"9755","SR",1997,"Suriname",67.8555121951219,2.745,447957,2075.21593846679,"Latin America & Caribbean","Upper middle income"
"9756","SR",2004,"Suriname",68.5695609756098,2.545,493236,3009.34796189597,"Latin America & Caribbean","Upper middle income"
"9757","SR",2009,"Suriname",70.0670243902439,2.367,519861,7486.23820345924,"Latin America & Caribbean","Upper middle income"
"9758","SR",1985,"Suriname",67.0183414634146,3.338,376102,2601.50541154451,"Latin America & Caribbean","Upper middle income"
"9759","SR",2000,"Suriname",67.9352926829268,2.726,466846,1911.04631545507,"Latin America & Caribbean","Upper middle income"
"9760","SR",1976,"Suriname",64.8382195121951,4.531,363386,1558.63617127637,"Latin America & Caribbean","Upper middle income"
"9761","SR",1967,"Suriname",62.2420975609756,6.053,351379,598.960460883706,"Latin America & Caribbean","Upper middle income"
"9762","SR",1993,"Suriname",67.7091951219512,2.635,424455,1025.30072448274,"Latin America & Caribbean","Upper middle income"
"9763","SR",1982,"Suriname",66.4660975609756,3.708,368027,2786.14929817543,"Latin America & Caribbean","Upper middle income"
"9764","SR",1963,"Suriname",60.7619512195122,6.497,314747,370.641406609968,"Latin America & Caribbean","Upper middle income"
"9765","SR",1999,"Suriname",67.8926341463415,2.751,460419,1923.12687511487,"Latin America & Caribbean","Upper middle income"
"9766","SR",1973,"Suriname",64.1153902439025,5.148,369834,924.936146043526,"Latin America & Caribbean","Upper middle income"
"9767","SR",1971,"Suriname",63.5756341463415,5.504,373795,768.681868315349,"Latin America & Caribbean","Upper middle income"
"9768","SR",1983,"Suriname",66.6859024390244,3.594,369782,2677.32887791936,"Latin America & Caribbean","Upper middle income"
"9769","SR",1972,"Suriname",63.8558292682927,5.336,372648,864.732674115094,"Latin America & Caribbean","Upper middle income"
"9770","SR",1964,"Suriname",61.1274878048781,6.412,323298,396.429976141839,"Latin America & Caribbean","Upper middle income"
"9771","SR",2002,"Suriname",68.1495853658537,2.638,480132,2246.05352574535,"Latin America & Caribbean","Upper middle income"
"9772","SR",1981,"Suriname",66.2125853658537,3.815,366770,2715.96496390126,"Latin America & Caribbean","Upper middle income"
"9773","SR",1965,"Suriname",61.4989512195122,6.304,332197,442.636294328731,"Latin America & Caribbean","Upper middle income"
"9774","SR",1962,"Suriname",60.3999512195122,6.558,306474,358.153799445799,"Latin America & Caribbean","Upper middle income"
"9775","SR",1992,"Suriname",67.6476585365854,2.64,418828,966.029035889468,"Latin America & Caribbean","Upper middle income"
"9776","SR",2001,"Suriname",68.0176097560976,2.686,473431,1612.62263616646,"Latin America & Caribbean","Upper middle income"
"9777","SS",1970,"South Sudan",NA,NA,3857446,NA,"Sub-Saharan Africa","Lower middle income"
"9778","SS",1980,"South Sudan",NA,NA,4973709,NA,"Sub-Saharan Africa","Lower middle income"
"9779","SS",1987,"South Sudan",NA,NA,5957715,NA,"Sub-Saharan Africa","Lower middle income"
"9780","SS",1967,"South Sudan",NA,NA,3643508,NA,"Sub-Saharan Africa","Lower middle income"
"9781","SS",2006,"South Sudan",NA,NA,7968599,NA,"Sub-Saharan Africa","Lower middle income"
"9782","SS",1968,"South Sudan",NA,NA,3709617,NA,"Sub-Saharan Africa","Lower middle income"
"9783","SS",1996,"South Sudan",NA,NA,5768916,NA,"Sub-Saharan Africa","Lower middle income"
"9784","SS",1969,"South Sudan",NA,NA,3780599,NA,"Sub-Saharan Africa","Lower middle income"
"9785","SS",1976,"South Sudan",NA,NA,4443651,NA,"Sub-Saharan Africa","Lower middle income"
"9786","SS",1971,"South Sudan",NA,NA,3939513,NA,"Sub-Saharan Africa","Lower middle income"
"9787","SS",1994,"South Sudan",NA,NA,5563609,NA,"Sub-Saharan Africa","Lower middle income"
"9788","SS",1979,"South Sudan",NA,NA,4828439,NA,"Sub-Saharan Africa","Lower middle income"
"9789","SS",1960,"South Sudan",NA,NA,NA,NA,"Sub-Saharan Africa","Lower middle income"
"9790","SS",1978,"South Sudan",NA,NA,4692389,NA,"Sub-Saharan Africa","Lower middle income"
"9791","SS",2007,"South Sudan",NA,NA,8438853,NA,"Sub-Saharan Africa","Lower middle income"
"9792","SS",2011,"South Sudan",NA,NA,10314021,NA,"Sub-Saharan Africa","Lower middle income"
"9793","SS",1991,"South Sudan",NA,NA,5984714,NA,"Sub-Saharan Africa","Lower middle income"
"9794","SS",1999,"South Sudan",NA,NA,6418803,NA,"Sub-Saharan Africa","Lower middle income"
"9795","SS",1981,"South Sudan",NA,NA,5130731,NA,"Sub-Saharan Africa","Lower middle income"
"9796","SS",1990,"South Sudan",NA,NA,6037146,NA,"Sub-Saharan Africa","Lower middle income"
"9797","SS",1975,"South Sudan",NA,NA,4328032,NA,"Sub-Saharan Africa","Lower middle income"
"9798","SS",2008,"South Sudan",61.5121951219512,3.85,8976845,NA,"Sub-Saharan Africa","Lower middle income"
"9799","SS",2010,"South Sudan",NA,NA,9948304,NA,"Sub-Saharan Africa","Lower middle income"
"9800","SS",1985,"South Sudan",NA,NA,5774011,NA,"Sub-Saharan Africa","Lower middle income"
"9801","SS",1997,"South Sudan",NA,NA,5970577,NA,"Sub-Saharan Africa","Lower middle income"
"9802","SS",2000,"South Sudan",NA,NA,6631346,NA,"Sub-Saharan Africa","Lower middle income"
"9803","SS",1977,"South Sudan",NA,NA,4564690,NA,"Sub-Saharan Africa","Lower middle income"
"9804","SS",1966,"South Sudan",NA,NA,3580795,NA,"Sub-Saharan Africa","Lower middle income"
"9805","SS",1961,"South Sudan",NA,NA,3294215,NA,"Sub-Saharan Africa","Lower middle income"
"9806","SS",2001,"South Sudan",NA,NA,6824267,NA,"Sub-Saharan Africa","Lower middle income"
"9807","SS",1982,"South Sudan",NA,NA,5297654,NA,"Sub-Saharan Africa","Lower middle income"
"9808","SS",1989,"South Sudan",NA,NA,6020764,NA,"Sub-Saharan Africa","Lower middle income"
"9809","SS",1974,"South Sudan",NA,NA,4219587,NA,"Sub-Saharan Africa","Lower middle income"
"9810","SS",1995,"South Sudan",NA,NA,5602332,NA,"Sub-Saharan Africa","Lower middle income"
"9811","SS",1986,"South Sudan",NA,NA,5886526,NA,"Sub-Saharan Africa","Lower middle income"
"9812","SS",2009,"South Sudan",NA,NA,9507428,NA,"Sub-Saharan Africa","Lower middle income"
"9813","SS",1998,"South Sudan",NA,NA,6192700,NA,"Sub-Saharan Africa","Lower middle income"
"9814","SS",1988,"South Sudan",NA,NA,5998046,NA,"Sub-Saharan Africa","Lower middle income"
"9815","SS",1963,"South Sudan",NA,NA,3403964,NA,"Sub-Saharan Africa","Lower middle income"
"9816","SS",2005,"South Sudan",NA,NA,7632757,NA,"Sub-Saharan Africa","Lower middle income"
"9817","SS",1993,"South Sudan",NA,NA,5672268,NA,"Sub-Saharan Africa","Lower middle income"
"9818","SS",1973,"South Sudan",NA,NA,4119549,NA,"Sub-Saharan Africa","Lower middle income"
